76263,"Marie Fininger-Eglin","Tochter eines Basler Zimmermeisters, in erster Ehe mit dem Seidenfärber Rudolf Wegner verheiratet, verlor sie 1869 auf tragische Weise ihren zweiten Gatten, den Ratsherrn Leonhard Fininger."
76264,"Wilhelm von Giesebrecht","Friedrich Wilhelm von Giesebrecht was a German historian."
76265,"Edward Habich","Geboren zu Veckerhagen, als Kaufmann zuerst im Weinhandel in Frankfurt a. M. und Paris tätig, später Besitzer einer Brauerei in Boston, erwarb er, beraten durch Giovanni Morelli, allmählich eine große Kunstsammlung, die zeitweise der Kasseler Galerie als Depositum überlassen, in ihren verschiedenen Teilen jedoch vor der Jahrhundertwende versteigert wurde."
76266,"Arnold Jonelli","Swiss theologian and journalist."
76267,"Karl Meyer","Swiss germanist, scholar of medieval literature."
76268,"Conrad Ferdinand Meyer","Conrad Ferdinand Meyer was a Swiss poet and historical novelist, a master of realism chiefly remembered for stirring narrative ballads like ""Die Füße im Feuer""."
76269,"Gerold Meyer von Knonau","Gerold Meyer von Knonau war ein Schweizer Historiker.
Gerold Meyer von Knonau war der Sohn des gleichnamigen Vaters Gerold, Staatsarchivar von Zürich, und der Emmerentiana Cleopha Meyer.[1] Er studierte Geschichte zunächst in Zürich bei Max Büdinger und Georg von Wyss, von 1863 bis 1866 in Bonn bei Heinrich von Sybel, anschliessend in Berlin bei Leopold von Ranke, Wilhelm Wattenbach und Philipp Jaffé und zuletzt in Göttingen bei Georg Waitz. 1866 promovierte er in Zürich, seine Habilitation erfolgte 1867. 1870 wurde er ausserordentlicher Professor, von 1872 bis 1920 lehrte er als ordentlicher Professor Geschichte an der Universität Zürich. 1896/97 amtierte er als Rektor. Als Student war Meyer Mitglied der Studentenverbindung der Zofingia, wo er sich mit dem Kunsthistoriker Johann Rudolf Rahn anfreundete [2].
Mit Jakob Hermann Wartmann gab Meyer von Knonau 1870/71 die St. Gallischen Geschichtsquellen heraus. Im Auftrag der Historischen Kommission der Bayerischen Akademie der Wissenschaften, deren Mitglied er auch war, verfasste er in fast 20-jähriger Arbeit die Jahrbücher des deutschen Reiches unter Heinrich IV. und Heinrich V. Das sieben Bände umfassende Werk erschien im Rahmen der von Leopold von Ranke konzipierten Jahrbücher der deutschen Geschichte und ist mit 3344 Druckseiten und 5698 Fussnoten die umfassendste Einzelleistung der Reihe.[3]
Meyer von Knonaus Jahrbücher gelten auch heute noch als Grundlagenwerk für die Ereignisgeschichte der späten Salierzeit. Seine Auffassung, dass Heinrichs IV. Busse in Canossa bei aller Demütigung ein geschickter Schachzug gewesen sei, der den Papst zur Absolution genötigt habe, ist in der Forschung weithin anerkannt.
Für die Allgemeine Deutsche Biographie verfasste Meyer von Konau zahlreiche Artikel. In der Allgemeinen Geschichtsforschenden Gesellschaft der Schweiz war er von 1874 bis 1894 Archivar und von 1894 bis 1922 Vorstand."
76270,"Louis-Pierre Nicole","French emigré in Lausanne. Owner of a small hotel."
76271,"Johannes de Pay","German architect and civil servant."
76272,"Rudolf Redtenbacher","Swiss architectural historian."
76273,"Heinrich Reese","German-swiss architect, civil servant and politician."
76274,"Moritz Roth","Moritz Roth was a Swiss pathologist remembered for describing Roth's spots. He studied medicine at Würzburg, Göttingen, Berlin and Basel, where he received his doctorate in 1864. He became dozent at Basel in 1866 and moved to Greifswald in 1868 before returning to the University of Basel as professor of pathology in 1872. He retired in 1898, and was succeeded by Eduard Kaufmann. His 1892 book on Andreas Vesalius remains a standard reference text."
76275,"Gubert Dietegen von Salis","Swiss officer."
76276,"Richard Schöne","German classical archeologist, director of the Royal Museums of Berlin (1880-1905)."
76277,"Ludwig Sieber","Swiss philologist, teacher and librarian. He studied classical philology and german literature in Basel, Göttingen and Berlin. After his return to Basel, he was teacher at the local Gymnasium, until he was appointed in 1871 Chief Librarian of the University Library."
76278,"Cäcilia Stehlin-Merian","Jüngstes Kind des Basler Ratsherrn Peter Merian und dessen Gattin Cecile Thurneysen, verheiratete sie sich 1858 mit dem Basler Juristen und Politiker Dr. Karl Rudolf Stehlin, dem jüngsten Sohn des Bürgermeisters J.J. St.-Hagenbach. Nach dem Tod ihres Mannes bildete sie für Kinder und Enkel während Jahrzehnten den eigentlichen Mittelpunkt der Familie, in der sie bewusst eine ältere Zeit verkörperte."
76279,"Johanna Wilhelmine Veillon-Burckhardt","Jüngste Halbschwester des Schweizer Kunsthistorikers Jacob Burckhardt, seit 1861 Gattin des Industriellen Auguste Veillon (1833-1898)."
76280,"Hermann Wirz","Schweizer Kaufmann und Konsul der Republik Uruguay. Geboren im basellandschaftlichen Maisprach, war er ein Sohn des Müllers und Kleinrats Johann Jacob Wirz (1790-1835), der in den Trennungswirren treu zur Stadt hielt. Ein älterer Stiefbruder, der spätere Basler Polizeidirektor Jakob Wirz, war ein Kommilitone des Kunsthistorikers Jacob Burckhardt. Mit seiner früh verwitweten Mutter übersiedelte Hermann Wirz in die Stadt, bildete sich zum Kaufmann aus und betrieb ein Agentur-und Kommissionsgeschäft. 1872 wurde ihm das Exequatur als Vizekonsul der Republik Uruguay übertragen; 1882 wurde er zum Konsul ernannt und behielt diese Funktion bis Ende 1905."
76281,"Johann Bachofen","Der einzige dem großen Basler Mythenforscher kurz nach seiner späten Eheschließung geborene Sohn bestand 1886 nach anfänglichen Schwierigkeiten in Zürich die Maturität und begann darauf ein Medizinstudium, das er nicht zu Ende führte. Er heiratete 1889 Ida Martha Petersen aus Basel, die ihm am 7 Oktober 1890 eine Tochter schenkte. Als Rentier lebend, erlag er frühzeitig einer Lungenkrankheit; seine Mutter überlebte ihn um 16 Jahre."
76282,"Wilhelm Bäumer","Wilhelm Sophonias Bäumer war ein deutscher Architekt und Bauhistoriker.
Bäumer studierte an der Polytechnischen Schule Stuttgart und gehörte dort 1847 zu den Gründern des Corps Stauffia.[1] 1854 schloss er eine Ausbildung an der Pariser École des Beaux-Arts an. Von 1858 bis 1869 war er Lehrer für Bauformenlehre und Baugeschichte an der Polytechnischen Schule Stuttgart. Von 1869 bis 1874 lebte er in Wien. 1874 wurde er Leiter der Baugewerkschule Stuttgart. Es folgte die Gründung einer gewerblichen Fortbildungsschule in Freiersbach i.B. Seit 1884 war Bäumer Zeichenlehrer und Privatdozent an der Universität Straßburg."
76283,"Otto Behaghel","Otto Behaghel was a germanist and professor in Heidelberg, Basel, and Gießen.
He added theoretical contributions to the German and Middle High German language. He formulated Behaghel's laws. His work is still important in Theme and rheme research."
76284,"Giacomo Boni","Giacomo Boni was an Italian archaeologist specializing in Roman architecture.
Born in Venice, Boni studied architecture at the Accademia di Belle Arti in his native city and later dedicated himself to extensive and important excavations in the Forum Romanum in Rome. His early work as an architect in Venice involved him in the restoration of the Doge's Palace there. During this time he demonstrated his technical skill.
In Venice in the 1880s, Boni met Horatio Brown, who became his colleague in a shared passion for antiquities.
In 1888 he went to Rome; there in 1898 Ministro della Pubblica Istruzione G. Baccelli named him director of excavations in the Forum Romanum. Boni directed the excavations in the Forum from 1898 until his death in 1925. He was interested in the stratigraphy of the Forum, an important advance in the science of Roman archaeology.
His excavations led to many important discoveries, including the Iron Age necropolis near the Temple of Antoninus and Faustina, the Lapis Niger, the Regia, Galleria Cesaree, Horrea Agrippiana and other monuments. In 1907 Boni also worked on the slope of the Palatine Hill where he discovered the Mundus, a complex of tunnels leading to the Casa dei Grifi, the so-called Aula Isiaca, the so-called Baths of Tiberius and the base of a hut under the peristilio of the Domus Flavia."
76285,"Stephan Born","Stephen Born's real name was Simon Buttermilch. Born in 1824, he was a German typesetter. He was a member of the Communist League, but his philosophy was more inclined toward reformism during the 1848-1849 revolution. Born was the supreme commander of the insurgency in the town of Dresden in 1849. After the defeat of the uprisings of 1849, Born left the worker's movement. He died in 1898."
76286,"Eduard Burckhardt","Swiss businessman and benefactor."
76287,"Hans Burckhardt","In Schaffhausen als Sohn eines Pfarrers geboren, trat er nach Ausbildung zum Kaufmann in die Firma von Jacob Burckhardts Schwager Veillon ein und war von 1882 bis 1907 Direktor der Industriegesellschaft für Schappe. Als kultivierter Kunstfreund gehörte er dem Vorstand des Basler Kunstvereins, auch als dessen Präsident, an und ebenso der Kommission zur Mittelalterlichen Sammlung und zum Historischen Museum."
76288,"Hans Burckhardt","Der Sohn des gleichnamigen frühverstorbenen Stadtschreibers wurde nach abgeschlossenem juristischem Studium zuerst Waisenschreiber, dann Zivilgerichtsschreiber, Mitglied des Großen Rates und Justizoffizier. 1905 wurde er zum Regierungsrat als Nachfolger Wilhelm Bischoffs gewählt, trat aber schon nach etwas mehr als zwei Jahren vom Amte zurück, um die verantwortungsvolle Aufgabe eines Direktors der Basler Hypothekenbank zu übernehmen. Bis zu seinem Eintritt in die Regierung war er Präsident der Liberalen Partei."
76289,"Andrea Busiri Vici","Nach Ausbildung in Rom zum Maler, Architekten und Ingenieur, die er 1844 mit Auszeichnung abschloss, wurde B. für Jahrzehnte der Hausarchitekt der Familie Doria und bald auch der Erste Architekt der Domfabrik von St. Peter, in welcher Funktion er zahlreiche monumentale und kirchliche Bauten erstellen ließ. Befürworter denkmalpflegerischer Lösungen (wie bei S. Giovanni in Laterano 1884), sah er sich doch veranlasst, als Präsident der Accademia di San Luca auf den Alarmruf von Ferdinand Gregorovius zur Rettung des alten Stadtbildes von Rom öffentlich zu antworten."
76290,"Josef Wolfgang von Deschwanden","In Stans als Sohn eines ehemals in spanischen Diensten stehenden Schweizer Offiziers geboren, trat er 1838 nach dem Schulbesuch in Stans und St. Gallen in die Zürcher Industrieschule ein, wurde schon 1841 hier Hilfslehrer, avancierte zum Nachfolger seines Lehrers Ferdinand Redtenbacher und 1847 zum Rektor dieses Schulinstituts. 1855 an das neugegründete Eidgenössische Polytechnikum berufen, versah er die Professur für Darstellende Geometrie und wirkte vier Jahre lang als Direktor."
76291,"Sophie von Gonzenbach-Schönauer","Die Tochter des Richters Johann Heinrich Schönauer stammte aus reichem Basler Geschlecht und heiratete am 22. März 1839 den Eidgenössischen Staatsschreiber August von Gonzenbach (1808-1887)."
76292,"Guido Gyssler","Swiss teacher."
76293,"Friederike Louise Adelheid Heimlicher-Brenner",
76294,"Andreas Heusler-Sarasin","Swiss jurist, legal historian and politician."
76295,"Johann Jacob Huber-Burckhardt","Swiss businessman, founder of the christian student league ""Schwizerhüsli""."
76296,"Christian Hülsen","Christian Karl Friedrich Hülsen was a German architectural historian of the classical era who later changed to studying the Middle Ages and the Renaissance."
76297,"Rudolf Ludwig Ernst Manuel","Nach juristischen Studien erwarb er das Patent als bernischer Fürsprecher und den Dr. jur., praktizierte zuerst in Herzogenbuchsee, wurde 1892 Untersuchungsrichter, 1898 Bezirksprokurator des Mittellandes und wirkte von 1903 bis 1920 als Oberrichter, 1919 als Präsident der ersten Strafkammer. Politisch ein Gegner des Proporzes, war er aktiv am bernischen Konzertleben interessiert."
76298,"Wilhelm Ohnesorge","German teacher and local historian."
76299,"Fanny Oschwald-Ringier","Das jüngste Kind des Oberrichters und Nationalrats Johann Rudolf Ringier, Sprosses einer alten Bürgerfamilie der Stadt Zofingen aus dem seit 1813 in Lenzburg verbürgerten Geschlecht, heiratete 1863 den Kaufmann Theodor Oschwald aus Schaffhausen. Mit zwei eigenen und zwei Pflegekindern übernahm sie die Verwaltung des väterlichen Wohnsitzes in Lenzburg, gab aber später, nach dem Tode ihres Vaters (1879), dieses Domizil auf und siedelte mit ihrem Gatten nach Basel über, wo sie bis zu ihrem Tode verblieb. Schon frühe am Theaterleben interessiert, schrieb sie zuerst unter einem Decknamen, wurde dann zur Verfasserin von Lenzburger Bühnenfestspielen erkoren und ging schließlich völlig zur Abfassung von zahlreichen Theaterstücken und Erzählungen in Dialektform über."
76300,"Emma Oser-Paravicini","Die jüngste Tochter des Basler Zimmermeisters Ludwig Friedrich Paravicini-Merian (1802-1867) heiratete 1867 den Kaufmann Wilhelm Oser, der durch die zweite Ehe seines Bruders Carl mit ihrer älteren Schwester Elisabeth bereits mit ihr verschwägert war. Ihren Gatten (1833-1887) überlebte sie um mehrere Jahrzehnte."
76301,"Gustav Edmund Pazaurek","German art historian and museum director."
76302,"Julius von Pflugk-Harttung","Julius von Pflugk-Harttung was a German historian, best known as an authority on Papal and medieval history."
